URL,XPath,Tag,Text,Link
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/table[1]/tr[1]/td[1]/p[1]/span[1]/a[1],a,Å,http://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/table[1]/tr[1]/td[4]/p[1]/span[1]/a[1],a,Æ,http://www.resmigazete.gov.tr/eskiler/2000/06/20000628.htm
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/p[4]/b[1]/span[1]/a[1],a,YASAMA BÖLÜMÜ,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#1
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/p[6]/b[1]/a[1],a,Kanunlar4580 Sanayi ve Ticaret Bakanlığının Teşkilât ve Görevleri Hakkında Kanunun Bazı Maddelerinin Değiştirilmesine Dair Kanun,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#2
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/p[8]/span[1]/a[1],a,"4581 Ticaret ve Sanayi Odaları, Ticaret Odaları, Sanayi Odaları, Deniz Ticaret Odaları, Ticaret Borsaları ve Türkiye Ticaret, Sanayi, eniz Ticaret Odaları ve Ticaret Borsaları Birliği Kanununa Bir Geçici Madde Eklenmesi Hakkında Kanun Hükmünde Kararnamenin Değiştirilerek Kabulüne Dair Kanun",https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#3
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/p[9]/span[1]/a[1],a,4582 190 Sayılı Genel Kadro ve Usulü Hakkında Kanun Hükmünde Kararnamenin Eki Cetvellerin Emniyet Genel Müdürlüğüne Ait Bölümünde Değişiklik Yapılmasına Dair Kanun,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#4
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/p[11]/b[1]/span[1]/a[1],a,YÜRÜTME VE İDARE BÖLÜMÜ,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#5
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/p[13]/b[1]/a[1],a,"Bakanlığa Vekâlet Etme İşlemi Devlet Bakanı Fikret ÜNLÜye, Devlet Bakanı Hasan GEMİCİnin Vekâlet Etmesine Dair Tezkere",https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#6
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/p[16]/b[1]/a[1],a,Bakanlar Kurulu Kararı2000/869 Petrol Ürünlerinden Alınan Akaryakıt Tüketim Vergisi Miktarlarının Tespitine İlişkin Karar,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#7
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/p[19]/b[1]/a[1],a,Atama Kararı Milli Savunma Bakanlığına Ait Atama Kararı,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#8
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/p[22]/b[1]/a[1],a,Yönetmelikler Eşyanın Tercihli Menşeinin Tespiti Hakkında Yönetmelikte Değişiklik Yapılmasına Dair Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#9
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/p[24]/span[1]/a[1],a, Gençlik ve Spor Genel Müdürlüğü Merkez İhale Yönetmeliğinin 60 ıncı Maddesinin Değiştirilmesi Hakkında Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#10
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/p[25]/span[1]/a[1],a, Arsa Ofisi Genel Müdürlüğü Personelinin Görevde Yükselme Yönetmeliği,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#11
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/p[26]/span[1]/a[1],a, Yurt İçinde Fuar Düzenlenmesine Dair Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#12
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/p[27]/span[1]/a[1],a, Türkiye Taşkömürü Kurumu Genel Müdürlüğü Teftiş Kurulu Yönetmeliğine Bir Ek Madde Eklenmesine Dair Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#13
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/p[30]/span[1]/a[1],a, İthalatta Haksız Rekabetin Önlenmesine İlişkin Tebliğ (No: 2000/7),https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#15
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/p[31]/span[1]/a[1],a," Artvin İl Sınırları Dahilinde, Uçucu Maddelerin 18 Yaşından Küçük Çocuklara Satışının Yasaklanmasına Dair Karar",https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#14
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/p[33]/b[1]/span[1]/a[1],a,İLAN BÖLÜMÜ,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm#1
https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.htm,/html[1]/body[1]/div[1]/p[34]/u[1]/font[1]/b[1]/a[1],a,İlanları Görmek İçin Tıklayınız.,https://www.resmigazete.gov.tr/eskiler/2000/06/20000627.pdf
https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm,/html[1]/body[1]/b[1]/u[1]/font[1]/div[1]/font[1]/table[1]/tr[1]/td[1]/p[1]/span[1]/a[1],a,Å,http://www.resmigazete.gov.tr/eskiler/2000/07/20000701.htm
https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm,/html[1]/body[1]/b[1]/u[1]/font[1]/div[1]/font[1]/table[1]/tr[1]/td[4]/span[1]/a[1],a,Æ,http://www.resmigazete.gov.tr/eskiler/2000/07/20000703.htm
https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm,/html[1]/body[1]/blockquote[1]/font[1]/p[1]/a[1],a,2000/850Türkiye Cumhuriyeti ile Avusturya Cumhuriyeti Arasında İmzalanan Sosyal Güvenlik Hakkında Anlaşma’nın Onaylanması Hakkında Karar,https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm#1
https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm,/html[1]/body[1]/blockquote[1]/font[3]/p[1]/a[1],a,— Milli Savunma Bakanlığına Ait Atama Kararı,https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm#2
https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm,/html[1]/body[1]/blockquote[1]/font[4]/p[1]/a[1],a,— Yıldız Teknik Üniversitesi Stratejik Araştırmalar Merkezi Yönetmeliği,https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm#3
https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm,/html[1]/body[1]/blockquote[1]/font[5]/p[1]/a[1],a,— 2000 Mali Yılı Bütçe Uygulama Talimatı (Yaz Okulu-Tezsiz Yüksek LisansProgramları) (Sıra No: 9),https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm#4
https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm,/html[1]/body[1]/blockquote[1]/font[6]/p[1]/a[1],a,—3285 Sayılı Hayvan Sağlığı ve Zabıtası Kanununun 4 üncü Maddesine Göre Tespit Edilen İhbarı Mecburi Hastalıklar Hakkında Tebliğ (No: 2000/27),https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm#5
https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm,/html[1]/body[1]/blockquote[1]/font[8]/p[1]/a[1],a,—İthalat: (2000/17) Sayılı Kimyasal Silahlar Sözleşmesi Ekinde Yer Alan Kimyasal Maddelerin İthaline İlişkin Tebliğ’de Değişiklik Yapılmasına Dair Tebliğ,https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm#6
https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm,/html[1]/body[1]/blockquote[1]/font[9]/p[1]/a[1],a,— Polonya Cumhuriyeti Menşeli Bazı Tarım ve İşlenmiş Tarım Ürünleri İthalatında Tarife Kontenjanı Uygulanmasına İlişkin Tebliğ,https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm#7
https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.htm,/html[1]/body[1]/blockquote[1]/font[9]/p[5]/b[1]/font[1]/a[1],a,İlanları Görmek İçin Tıklayınız.,https://www.resmigazete.gov.tr/eskiler/2000/07/20000702.pdf
https://www.resmigazete.gov.tr/eskiler/2000/07/20000714.htm,/html[1]/body[1]/dl[1]/table[1]/tr[1]/td[1]/b[1]/u[1]/font[1]/table[1]/tr[1]/td[1]/p[1]/span[1]/a[1],a,Å,http://www.resmigazete.gov.tr/eskiler/2000/07/20000713.htm
https://www.resmigazete.gov.tr/eskiler/2000/07/20000714.htm,/html[1]/body[1]/dl[1]/table[1]/tr[1]/td[1]/b[1]/u[1]/font[1]/table[1]/tr[1]/td[4]/span[1]/a[1],a,Æ,http://www.resmigazete.gov.tr/eskiler/2000/07/20000715.htm
https://www.resmigazete.gov.tr/eskiler/2000/07/20000714.htm,/html[1]/body[1]/dl[1]/div[1]/dt[1]/font[1]/font[1]/a[1],a,"— Dışişleri Bakanlığına, Devlet Bakanı Prof. Dr. Şükrü S.GÜREL’in VekâletEtmesine Dair Tezkere",https://www.resmigazete.gov.tr/eskiler/2000/07/20000714.htm#1
https://www.resmigazete.gov.tr/eskiler/2000/07/20000714.htm,/html[1]/body[1]/dl[1]/dt[1]/font[1]/font[1]/a[1],a,2000/940 Kamu Personelinin Maaşlarının Hesabına Esas Tutulan Katsayıların Yeniden Tespiti ile 2000/3 Sayılı Kararnamenin Eki Kararda Değişiklik Yapılması ve Sözleşmeli Personel Ücretlerinin Artırılması Hakkında Karar,https://www.resmigazete.gov.tr/eskiler/2000/07/20000714.htm#2
https://www.resmigazete.gov.tr/eskiler/2000/07/20000714.htm,/html[1]/body[1]/dl[1]/b[3]/u[1]/font[2]/div[1]/dt[1]/a[1],a,— Başbakanlığa Ait Bir Adet Atama Kararı,https://www.resmigazete.gov.tr/eskiler/2000/07/20000714.htm#3
https://www.resmigazete.gov.tr/eskiler/2000/07/20000714.htm,/html[1]/body[1]/dl[1]/b[3]/u[1]/b[1]/u[1]/font[2]/div[1]/dt[1]/a[1],a,— Toplu Konut İdaresi Başkanlığı İhale Yönetmeliği,https://www.resmigazete.gov.tr/eskiler/2000/07/20000714.htm#4
https://www.resmigazete.gov.tr/eskiler/2000/07/20000714.htm,/html[1]/body[1]/dl[1]/b[3]/u[1]/b[1]/u[1]/font[2]/div[2]/dt[1]/a[1],a,— İstanbul Üniversitesi Lisans Öğretim ve Sınav Yönetmeliğinin Bazı Maddelerinin Değiştirilmesine Dair Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/07/20000714.htm#5
https://www.resmigazete.gov.tr/eskiler/2000/07/20000714.htm,/html[1]/body[1]/dl[1]/b[3]/font[1]/dt[1]/a[1],a,"— Anayasa Mahkemesinin E: 1997/70 (570 Sayılı KHK ile İlgili), K: 1998/72 Sayılı Kararı",https://www.resmigazete.gov.tr/eskiler/2000/07/20000714.htm#6
https://www.resmigazete.gov.tr/eskiler/2000/07/20000714.htm,/html[1]/body[1]/dl[1]/b[3]/font[1]/dt[2]/a[1],a,"— Anayasa Mahkemesinin E: 1997/71 (570 Sayılı KHK ile İlgili), K: 1998/73Sayılı Kararı",https://www.resmigazete.gov.tr/eskiler/2000/07/20000714.htm#7
https://www.resmigazete.gov.tr/eskiler/2000/07/20000714.htm,/html[1]/body[1]/dt[2]/a[1],a,İlanları Görmek İçin Tıklayınız.,https://www.resmigazete.gov.tr/eskiler/2000/07/20000714.pdf
https://www.resmigazete.gov.tr/eskiler/2000/07/20000724.htm,/html[1]/body[1]/b[1]/u[1]/dl[1]/font[1]/table[1]/tr[1]/td[1]/p[1]/span[1]/a[1],a,Å,http://www.resmigazete.gov.tr/eskiler/2000/07/20000723.htm
https://www.resmigazete.gov.tr/eskiler/2000/07/20000724.htm,/html[1]/body[1]/b[1]/u[1]/dl[1]/font[1]/table[1]/tr[1]/td[4]/span[1]/a[1],a,Æ,http://www.resmigazete.gov.tr/eskiler/2000/07/20000725.htm
https://www.resmigazete.gov.tr/eskiler/2000/07/20000724.htm,/html[1]/body[1]/dt[1]/font[1]/b[1]/a[1],a,"— İstirahatli Bulunan Devlet Bakanı Prof. Dr. Abdulhaluk Mehmet ÇAY’ın Ye rine Vekâlet Eden DevletBakanı Faruk BAL’a, Devlet Bakanı Prof. Dr. Şuayip ÜŞENMEZ’in Vekâlet Etmesine Dair Tezkere",https://www.resmigazete.gov.tr/eskiler/2000/07/20000724.htm#1
https://www.resmigazete.gov.tr/eskiler/2000/07/20000724.htm,/html[1]/body[1]/dt[2]/font[1]/b[1]/a[1],a,"— DevletBakanı Faruk BAL’a, DevletBakanı Prof. Dr. Tunca TOSKAY’ın Vekâlet Etmesine Dair Tezkere",https://www.resmigazete.gov.tr/eskiler/2000/07/20000724.htm#2
https://www.resmigazete.gov.tr/eskiler/2000/07/20000724.htm,/html[1]/body[1]/div[1]/dt[1]/font[1]/b[1]/font[1]/a[1],a,— Gümrük Yönetmeliğinin 675 inci Maddesine Üç Fıkra Eklenmesine Dair Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/07/20000724.htm#3
https://www.resmigazete.gov.tr/eskiler/2000/07/20000724.htm,/html[1]/body[1]/div[2]/dt[1]/font[1]/b[1]/a[1],a,— Başarılı Sporcular ile Bu Sporcuların TeknikDirektör ve Antrenörlerine Ayni ve Nakdi Yardım Yapılmasına ve Ödül Verilmesine Dair Yönetmeliğe Bir Ek Madde İlave Edilmesine Dair Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/07/20000724.htm#4
https://www.resmigazete.gov.tr/eskiler/2000/07/20000724.htm,/html[1]/body[1]/div[3]/dt[1]/font[1]/b[1]/a[1],a,— Mersin Üniversitesi Beden Eğitimi ve Spor Yüksekokulu Eğitim-Öğretim ve Sınav Yönetmeliği,https://www.resmigazete.gov.tr/eskiler/2000/07/20000724.htm#5
https://www.resmigazete.gov.tr/eskiler/2000/07/20000724.htm,/html[1]/body[1]/div[4]/dt[1]/font[1]/b[1]/a[1],a,"— 308 Sayılı Tohumlukların Tescil, Kontrol ve Sertifikasyonu Hakkında Ka nuna Tabi Tohumluk Çeşitleri Hakkında Tebliğ (No : 2000/26)",https://www.resmigazete.gov.tr/eskiler/2000/07/20000724.htm#6
https://www.resmigazete.gov.tr/eskiler/2000/07/20000724.htm,/html[1]/body[1]/div[5]/dt[1]/font[1]/b[1]/a[1],a,—UyuşmazlıkMahkemesine Ait 7 Adet Karar,https://www.resmigazete.gov.tr/eskiler/2000/07/20000724.htm#7
https://www.resmigazete.gov.tr/eskiler/2000/07/20000724.htm,/html[1]/body[1]/div[6]/b[1]/a[1],a,İlanları Görmek İçin Tıklayınız.,https://www.resmigazete.gov.tr/eskiler/2000/07/20000724.pdf
https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm,/html[1]/body[1]/font[1]/b[1]/u[1]/table[1]/tr[1]/td[1]/p[1]/span[1]/a[1],a,Å,http://www.resmigazete.gov.tr/eskiler/2000/07/20000726.htm
https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm,/html[1]/body[1]/font[1]/b[1]/u[1]/table[1]/tr[1]/td[4]/span[1]/a[1],a,Æ,http://www.resmigazete.gov.tr/eskiler/2000/07/20000728.htm
https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm,/html[1]/body[1]/font[1]/font[1]/font[1]/dt[1]/a[1],a,2000/915 Türkiye Cumhuriyeti Hükümeti ile Nijerya Federal Cumhuriyeti Hükümeti Arasında Abuja’da İmzalanan Mutabakat ZaptınınOnaylanması Hakkında Karar,https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm#1
https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm,/html[1]/body[1]/font[1]/font[2]/font[1]/div[1]/dt[1]/a[1],a,2000/977 Petrol Ürünlerinden Alınan Akaryakıt Tüketim Vergisi Miktarlarının Tespitine İlişkin Karar,https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm#2
https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm,/html[1]/body[1]/font[1]/font[2]/font[1]/div[2]/dt[1]/a[1],a,2000/978 Petrol Ürünlerinden Alınan Akaryakıt Tüketim Vergisi Miktarlarının Tespitine İlişkin Karar,https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm#3
https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm,/html[1]/body[1]/font[1]/font[3]/font[1]/dt[1]/a[1],a,— Yüzme Müsabaka Yönetmeliğinin 5 inci Maddesinin Değiştirilmesi Hakkında Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm#5
https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm,/html[1]/body[1]/font[1]/font[3]/font[2]/div[1]/dt[1]/a[1],a,— Sutopu Müsabaka Yönetmeliğinde DeğişiklikYapılmasına Dair Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm#4
https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm,/html[1]/body[1]/font[1]/font[3]/font[3]/div[1]/dt[1]/a[1],a,— Kuluçkahane ve Damızlık İşletmeleri Yönetmeliği,https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm#6
https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm,/html[1]/body[1]/font[1]/font[3]/font[3]/div[2]/dt[1]/a[1],a,— Mustafa KemalÜniversitesi Önlisans ve Lisans Öğretim ve Sınav Yönet meliğindeDeğişiklikYapılmasına Dair Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm#7
https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm,/html[1]/body[1]/font[1]/font[3]/font[4]/dt[1]/a[1],a,— Yıldız TeknikÜniversitesi Lisansüstü Eğitim-Öğretim Yönetmeliğinin2 nci ve 21 inci Maddelerinde Değişiklik Yapılmasına Dair Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm#8
https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm,/html[1]/body[1]/font[1]/font[5]/font[1]/dt[1]/a[1],a,— Petrol Ürünlerine Uygulanacak Akaryakıt Fiyat İstikrar Fonu Payları Hak kında Tebliğ (PİGM/AFİF2000-36),https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm#9
https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm,/html[1]/body[1]/font[1]/font[5]/font[3]/dt[1]/a[1],a,— İstanbul Valiliği Mahalli Çevre Kurulu Kararı (No: 6),https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm#10
https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm,/html[1]/body[1]/font[1]/font[5]/font[3]/dt[2]/a[1],a,— Isparta İli Sınırları İçerisinde Orman Yangınlarının Önlenmesi Amacıyla Alınması Gereken TedbirlerHakkında Karar (2000/1),https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm#11
https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm,/html[1]/body[1]/font[1]/font[5]/font[3]/dt[3]/a[1],a,— Kütahya Valiliği Mahalli Çevre Kurulu Kararı (No: 2000/6),https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm#12
https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm,/html[1]/body[1]/font[1]/font[5]/font[4]/font[1]/dt[1]/a[1],a,"—Anayasa Mahkemesinin E: 1999/49 (765 Sayılı Kanun ile İlgili), K: 1999/50 Sayılı Kararı",https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm#13
https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm,/html[1]/body[1]/font[1]/font[5]/font[5]/dt[1]/a[1],a,— Yargıtay2. Hukuk Dairesine Ait Karar,https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm#14
https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm,/html[1]/body[1]/font[1]/font[5]/font[6]/font[1]/dt[1]/a[1],a,— Uyuşmazlık Mahkemesine Ait 5 Adet Karar,https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm#15
https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.htm,/html[1]/body[1]/font[1]/font[5]/font[6]/p[3]/font[1]/a[1],a,İlanları görmek için tıklayınız.,https://www.resmigazete.gov.tr/eskiler/2000/07/20000727.pdf
https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm,/html[1]/body[1]/b[1]/font[1]/u[1]/font[1]/table[1]/tr[1]/td[1]/span[1]/a[1],a,Å,http://www.resmigazete.gov.tr/eskiler/2002/02/20020201.htm
https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm,/html[1]/body[1]/b[1]/font[1]/u[1]/font[1]/table[1]/tr[1]/td[4]/p[1]/span[1]/font[1]/span[1]/a[1],a,Æ,http://www.resmigazete.gov.tr/eskiler/2002/02/20020203.htm
https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm,/html[1]/body[1]/font[1]/p[1]/a[1],a,731 Maden Kaynaklarının Değerlendirilmesi ve Madencilik Sektörünün İçinde Bulunduğu Durum ile Bor ve Altın Madenleri Konusunda BirMeclis Araştırması Komisyonu Kurulmasına İlişkin Karar,https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm#1
https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm,/html[1]/body[1]/font[2]/p[1]/a[1],a,— Hükümlü Hasan YILDIZ’ın Cezasının Kaldırılması Hakkında Karar (No: 2002/5),https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm#2
https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm,/html[1]/body[1]/font[2]/p[2]/a[1],a,— Hükümlü Atilla SELÇUK’un Cezasının Kaldırılması Hakkında Karar (No: 2002/6),https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm#3
https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm,/html[1]/body[1]/font[3]/p[1]/a[1],a,"— Milli Savunma, Milli Eğitim, Bayındırlık ve İskan Bakanlığı ile Sanayi ve Ticaret Bakanlığına Ait Atama Kararları",https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm#4
https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm,/html[1]/body[1]/font[4]/p[1]/a[1],a,— Akdeniz Üniversitesi Sosyal Bilimler Enstitüsü Lisansüstü Eğitim veÖğretim Yönetmeliğinin Bazı Maddelerinde Değişiklik Yapılmasına Dair Yönetmelik,https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm#5
https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm,/html[1]/body[1]/font[6]/p[1]/a[1],a,— Tahsilat Genel Tebliği (Seri No: 421),https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm#6
https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm,/html[1]/body[1]/font[8]/p[1]/a[1],a,— Tahsilat Genel Tebliği (Seri No: 422),https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm#7
https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm,/html[1]/body[1]/font[8]/p[2]/a[1],a,— Rekabet Kurulunun 99-24/211-124 sayılı Kararı,https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm#8
https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm,/html[1]/body[1]/font[8]/p[3]/a[1],a,— Rekabet Kurulunun 99-27/245-149 sayılı Kararı,https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm#9
https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm,/html[1]/body[1]/font[8]/p[4]/a[1],a,— Rekabet Kurulunun 01-44/433-111 sayılı Kararı,https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm#10
https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm,/html[1]/body[1]/b[6]/u[1]/font[2]/b[1]/font[1]/p[1]/a[1],a,İlanları görmek için tıklayınız,https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.pdf
https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm,/html[1]/body[1]/p[9]/font[1]/a[1],a,Sayfa BaşıSayfa BaşıSayfa BaşıSayfa BaşıSayfa BaşıSayfa Başı,https://www.resmigazete.gov.tr/eskiler/2002/02/20020202.htm#T.C.r
https://www.resmigazete.gov.tr/eskiler/2002/02/20020214.htm,/html[1]/body[1]/b[1]/u[1]/font[1]/table[1]/tr[1]/td[1]/span[1]/a[1],a,Å,http://www.resmigazete.gov.tr/eskiler/2002/02/20020213.htm
https://www.resmigazete.gov.tr/eskiler/2002/02/20020214.htm,/html[1]/body[1]/b[1]/u[1]/font[1]/table[1]/tr[1]/td[4]/p[1]/span[1]/font[1]/span[1]/a[1],a,Æ,http://www.resmigazete.gov.tr/eskiler/2002/02/20020215.htm
https://www.resmigazete.gov.tr/eskiler/2002/02/20020214.htm,/html[1]/body[1]/font[1]/p[1]/a[1],a,2002/3598 Türkiye Cumhuriyeti Devlet Demiryolları İşletmesi Genel Müdürlüğü Memur ve Hizmetlilerine Verilecek Harcırah ve Harcırah Karşılığı Hizmet Tazminatlarına İlişkin Tüzükte Değişiklik Yapılmasına Dair Tüzük,https://www.resmigazete.gov.tr/eskiler/2002/02/20020214.htm#1
https://www.resmigazete.gov.tr/eskiler/2002/02/20020214.htm,/html[1]/body[1]/font[2]/p[1]/a[1],a,"— Devlet Bakanı Prof. Dr. Şükrü S. GÜREL’e, Devlet Bakanı Fikret ÜNLÜ’nün Vekâlet Etmesine Dair Tezkere",https://www.resmigazete.gov.tr/eskiler/2002/02/20020214.htm#2
https://www.resmigazete.gov.tr/eskiler/2002/02/20020214.htm,/html[1]/body[1]/font[3]/p[1]/a[1],a,"—Devlet Bakanı Prof. Dr. Şuayip ÜŞENMEZ’e, Devlet Bakanı Prof. Dr. Ramazan MİRZAOĞLU’nun Vekâlet Etmesine Dair Tezkere",https://www.resmigazete.gov.tr/eskiler/2002/02/20020214.htm#3
https://www.resmigazete.gov.tr/eskiler/2002/02/20020214.htm,/html[1]/body[1]/font[5]/p[1]/a[1],a,"2002/3651 Ankara Üniversitesi Rektörlüğü’ne Bağlı Olarak Yabancı Diller Yüksekokulu ve Gaziantep Üniversitesi Rektörlüğü’ne Bağlı Olarak Gaziantep Eğitim Fakültesi Kurulması ile Marmara Üniversitesi Rektörlüğü’ne Bağlı Olarak Kurulmuş Bulunan “Orta Doğu ve İslam Ülkeleri Enstitüsü”nün Adının ""Ortadoğu Araştırmaları Enstitüsü"" Olarak Değiştirilmesi Hakkında Karar",https://www.resmigazete.gov.tr/eskiler/2002/02/20020214.htm#4
